time ;Austria;Greece;Spain;Norway;UK
24.01.2019 18:00;0;0;0;0;0
24.01.2019 19:00;0;0;0;0;0
24.01.2019 20:00;0;0;0;0;0
24.01.2019 21:00;0;0;0;0;0
24.01.2019 22:00;0;0;0;0;0
24.01.2019 23:00;0;0;0;0;0
25.01.2019 00:00;0;0;0;0;0
25.01.2019 01:00;0;0;0;0;0
25.01.2019 02:00;0;0;0;0;0
25.01.2019 03:00;0;0;0;0;0
25.01.2019 04:00;0;0;0;0;0
25.01.2019 05:00;0;0;0;0;0
25.01.2019 06:00;0;0;0;0;0
25.01.2019 07:00;0.008;0;0;0;0
25.01.2019 08:00;0.164;0.009;0.027;0;0.004
25.01.2019 09:00;0.327;0.025;0.286;0.016;0.034
25.01.2019 10:00;0.462;0.036;0.488;0.053;0.092
25.01.2019 11:00;0.533;0.046;0.624;0.087;0.17
25.01.2019 12:00;0.417;0.048;0.703;0.099;0.239
25.01.2019 13:00;0.3;0.044;0.71;0.074;0.189
25.01.2019 14:00;0.182;0.077;0.665;0.032;0.089
25.01.2019 15:00;0.065;0.083;0.562;0.002;0.027
25.01.2019 16:00;0;0.072;0.392;0;0
25.01.2019 17:00;0;0;0.144;0;0
25.01.2019 18:00;0;0;0;0;0
25.01.2019 19:00;0;0;0;0;0
25.01.2019 20:00;0;0;0;0;0
25.01.2019 21:00;0;0;0;0;0
25.01.2019 22:00;0;0;0;0;0
25.01.2019 23:00;0;0;0;0;0
26.01.2019 00:00;0;0;0;0;0
26.01.2019 01:00;0;0;0;0;0
26.01.2019 02:00;0;0;0;0;0
26.01.2019 03:00;0;0;0;0;0
26.01.2019 04:00;0;0;0;0;0
26.01.2019 05:00;0;0;0;0;0
26.01.2019 06:00;0;0;0;0;0
26.01.2019 07:00;0;0;0;0;0
26.01.2019 08:00;0.022;0.072;0.012;0;0.01
26.01.2019 09:00;0.049;0.24;0.201;0.028;0.041
26.01.2019 10:00;0.103;0.372;0.501;0.097;0.081
26.01.2019 11:00;0.082;0.42;0.658;0.214;0.101
26.01.2019 12:00;0.073;0.459;0.723;0.264;0.123
26.01.2019 13:00;0.059;0.435;0.727;0.204;0.096
26.01.2019 14:00;0.038;0.374;0.673;0.094;0.038
26.01.2019 15:00;0.014;0.258;0.553;0.014;0.008
26.01.2019 16:00;0;0.086;0.372;0;0
26.01.2019 17:00;0;0;0.122;0;0
26.01.2019 18:00;0;0;0;0;0
26.01.2019 19:00;0;0;0;0;0
26.01.2019 20:00;0;0;0;0;0
26.01.2019 21:00;0;0;0;0;0
26.01.2019 22:00;0;0;0;0;0
26.01.2019 23:00;0;0;0;0;0
27.01.2019 00:00;0;0;0;0;0
27.01.2019 01:00;0;0;0;0;0
27.01.2019 02:00;0;0;0;0;0
27.01.2019 03:00;0;0;0;0;0
27.01.2019 04:00;0;0;0;0;0
27.01.2019 05:00;0;0;0;0;0
27.01.2019 06:00;0;0;0;0;0
27.01.2019 07:00;0.011;0.012;0;0;0
27.01.2019 08:00;0.133;0.235;0.014;0;0.033
27.01.2019 09:00;0.205;0.444;0.17;0.004;0.234
27.01.2019 10:00;0.269;0.584;0.496;0.015;0.387
27.01.2019 11:00;0.328;0.688;0.635;0.021;0.429
27.01.2019 12:00;0.321;0.704;0.704;0.021;0.293
27.01.2019 13:00;0.246;0.665;0.71;0.015;0.127
27.01.2019 14:00;0.141;0.572;0.662;0.006;0.065
27.01.2019 15:00;0.046;0.416;0.559;0;0.02
27.01.2019 16:00;0;0.186;0.384;0;0
27.01.2019 17:00;0;0.003;0.099;0;0
27.01.2019 18:00;0;0;0;0;0
27.01.2019 19:00;0;0;0;0;0
27.01.2019 20:00;0;0;0;0;0
27.01.2019 21:00;0;0;0;0;0
27.01.2019 22:00;0;0;0;0;0
27.01.2019 23:00;0;0;0;0;0
28.01.2019 00:00;0;0;0;0;0
28.01.2019 01:00;0;0;0;0;0
28.01.2019 02:00;0;0;0;0;0
28.01.2019 03:00;0;0;0;0;0
28.01.2019 04:00;0;0;0;0;0
28.01.2019 05:00;0;0;0;0;0
28.01.2019 06:00;0;0;0;0;0
28.01.2019 07:00;0;0.019;0;0;0
28.01.2019 08:00;0.031;0.278;0.038;0;0.11
28.01.2019 09:00;0.095;0.434;0.311;0.003;0.372
28.01.2019 10:00;0.097;0.558;0.494;0.015;0.508
28.01.2019 11:00;0.119;0.643;0.612;0.024;0.579
28.01.2019 12:00;0.155;0.664;0.669;0.026;0.582
28.01.2019 13:00;0.243;0.624;0.687;0.021;0.516
28.01.2019 14:00;0.231;0.464;0.631;0.011;0.376
28.01.2019 15:00;0.114;0.271;0.528;0.001;0.16
28.01.2019 16:00;0.002;0.085;0.363;0;0.002
28.01.2019 17:00;0;0.001;0.131;0;0
28.01.2019 18:00;0;0;0;0;0
28.01.2019 19:00;0;0;0;0;0
28.01.2019 20:00;0;0;0;0;0
28.01.2019 21:00;0;0;0;0;0
28.01.2019 22:00;0;0;0;0;0
28.01.2019 23:00;0;0;0;0;0
29.01.2019 00:00;0;0;0;0;0
29.01.2019 01:00;0;0;0;0;0
29.01.2019 02:00;0;0;0;0;0
29.01.2019 03:00;0;0;0;0;0
29.01.2019 04:00;0;0;0;0;0
29.01.2019 05:00;0;0;0;0;0
29.01.2019 06:00;0;0;0;0;0
29.01.2019 07:00;0.016;0.002;0;0;0
29.01.2019 08:00;0.175;0.054;0.024;0.004;0.018
29.01.2019 09:00;0.321;0.137;0.135;0.204;0.034
29.01.2019 10:00;0.437;0.216;0.104;0.373;0.047
29.01.2019 11:00;0.52;0.271;0.348;0.457;0.06
29.01.2019 12:00;0.501;0.307;0.492;0.472;0.072
29.01.2019 13:00;0.411;0.284;0.418;0.4;0.073
29.01.2019 14:00;0.281;0.244;0.401;0.242;0.042
29.01.2019 15:00;0.118;0.142;0.288;0.047;0.01
29.01.2019 16:00;0.003;0.047;0.247;0;0
29.01.2019 17:00;0;0;0.05;0;0
29.01.2019 18:00;0;0;0;0;0
29.01.2019 19:00;0;0;0;0;0
29.01.2019 20:00;0;0;0;0;0
29.01.2019 21:00;0;0;0;0;0
29.01.2019 22:00;0;0;0;0;0
29.01.2019 23:00;0;0;0;0;0
30.01.2019 00:00;0;0;0;0;0
30.01.2019 01:00;0;0;0;0;0
30.01.2019 02:00;0;0;0;0;0
30.01.2019 03:00;0;0;0;0;0
30.01.2019 04:00;0;0;0;0;0
30.01.2019 05:00;0;0;0;0;0
30.01.2019 06:00;0;0;0;0;0
30.01.2019 07:00;0.031;0.001;0;0;0
30.01.2019 08:00;0.251;0.042;0.028;0;0.043
30.01.2019 09:00;0.497;0.162;0.299;0.031;0.174
30.01.2019 10:00;0.611;0.399;0.526;0.072;0.418
30.01.2019 11:00;0.654;0.535;0.646;0.102;0.503
30.01.2019 12:00;0.616;0.576;0.589;0.103;0.373
30.01.2019 13:00;0.508;0.549;0.352;0.08;0.278
30.01.2019 14:00;0.279;0.488;0.248;0.036;0.189
30.01.2019 15:00;0.117;0.369;0.242;0.005;0.077
30.01.2019 16:00;0.004;0.166;0.092;0;0.001
30.01.2019 17:00;0;0.004;0.017;0;0
30.01.2019 18:00;0;0;0;0;0
30.01.2019 19:00;0;0;0;0;0
30.01.2019 20:00;0;0;0;0;0
30.01.2019 21:00;0;0;0;0;0
30.01.2019 22:00;0;0;0;0;0
30.01.2019 23:00;0;0;0;0;0
31.01.2019 00:00;0;0;0;0;0
31.01.2019 01:00;0;0;0;0;0
31.01.2019 02:00;0;0;0;0;0
31.01.2019 03:00;0;0;0;0;0
31.01.2019 04:00;0;0;0;0;0
31.01.2019 05:00;0;0;0;0;0
31.01.2019 06:00;0;0;0;0;0
31.01.2019 07:00;0.013;0;0;0;0
31.01.2019 08:00;0.166;0.012;0.007;0;0.08
31.01.2019 09:00;0.36;0.035;0.083;0.019;0.282
31.01.2019 10:00;0.506;0.097;0.191;0.04;0.487
31.01.2019 11:00;0.57;0.186;0.309;0.053;0.447
31.01.2019 12:00;0.564;0.208;0.547;0.046;0.265
31.01.2019 13:00;0.464;0.404;0.617;0.033;0.125
31.01.2019 14:00;0.236;0.461;0.482;0.019;0.045
31.01.2019 15:00;0.068;0.276;0.239;0.003;0.012
31.01.2019 16:00;0.001;0.128;0.101;0;0
31.01.2019 17:00;0;0.004;0.026;0;0
31.01.2019 18:00;0;0;0;0;0
31.01.2019 19:00;0;0;0;0;0
31.01.2019 20:00;0;0;0;0;0
31.01.2019 21:00;0;0;0;0;0
31.01.2019 22:00;0;0;0;0;0
31.01.2019 23:00;0;0;0;0;0
01.02.2019 00:00;0;0;0;0;0
01.02.2019 01:00;0;0;0;0;0
01.02.2019 02:00;0;0;0;0;0
01.02.2019 03:00;0;0;0;0;0
01.02.2019 04:00;0;0;0;0;0
01.02.2019 05:00;0;0;0;0;0
01.02.2019 06:00;0;0;0;0;0
01.02.2019 07:00;0.006;0.03;0;0;0
01.02.2019 08:00;0.085;0.303;0.018;0;0.024
01.02.2019 09:00;0.284;0.495;0.153;0.011;0.057
01.02.2019 10:00;0.441;0.626;0.477;0.025;0.077
01.02.2019 11:00;0.417;0.697;0.622;0.031;0.088
01.02.2019 12:00;0.375;0.714;0.584;0.03;0.084
01.02.2019 13:00;0.147;0.678;0.408;0.019;0.069
01.02.2019 14:00;0.05;0.586;0.277;0.008;0.042
01.02.2019 15:00;0.011;0.433;0.201;0;0.014
01.02.2019 16:00;0;0.21;0.094;0;0
01.02.2019 17:00;0;0.009;0.039;0;0
01.02.2019 18:00;0;0;0;0;0
01.02.2019 19:00;0;0;0;0;0
01.02.2019 20:00;0;0;0;0;0
01.02.2019 21:00;0;0;0;0;0
01.02.2019 22:00;0;0;0;0;0
01.02.2019 23:00;0;0;0;0;0
02.02.2019 00:00;0;0;0;0;0
02.02.2019 01:00;0;0;0;0;0
02.02.2019 02:00;0;0;0;0;0
02.02.2019 03:00;0;0;0;0;0
02.02.2019 04:00;0;0;0;0;0
02.02.2019 05:00;0;0;0;0;0
02.02.2019 06:00;0;0;0;0;0
02.02.2019 07:00;0.001;0.024;0;0;0
02.02.2019 08:00;0.033;0.189;0.041;0;0.042
02.02.2019 09:00;0.06;0.271;0.277;0.023;0.121
02.02.2019 10:00;0.069;0.275;0.456;0.042;0.183
02.02.2019 11:00;0.131;0.388;0.489;0.046;0.215
02.02.2019 12:00;0.303;0.613;0.469;0.039;0.226
02.02.2019 13:00;0.379;0.651;0.468;0.045;0.184
02.02.2019 14:00;0.206;0.551;0.388;0.029;0.121
02.02.2019 15:00;0.046;0.388;0.254;0.007;0.045
02.02.2019 16:00;0.003;0.161;0.14;0;0
02.02.2019 17:00;0;0.005;0.048;0;0
02.02.2019 18:00;0;0;0;0;0
02.02.2019 19:00;0;0;0;0;0
02.02.2019 20:00;0;0;0;0;0
02.02.2019 21:00;0;0;0;0;0
02.02.2019 22:00;0;0;0;0;0
02.02.2019 23:00;0;0;0;0;0
03.02.2019 00:00;0;0;0;0;0
03.02.2019 01:00;0;0;0;0;0
03.02.2019 02:00;0;0;0;0;0
03.02.2019 03:00;0;0;0;0;0
03.02.2019 04:00;0;0;0;0;0
03.02.2019 05:00;0;0;0;0;0
03.02.2019 06:00;0;0;0;0;0
03.02.2019 07:00;0;0.014;0;0;0.009
03.02.2019 08:00;0.012;0.157;0.066;0.007;0.24
03.02.2019 09:00;0.068;0.339;0.357;0.118;0.473
03.02.2019 10:00;0.17;0.488;0.487;0.27;0.593
03.02.2019 11:00;0.253;0.564;0.575;0.356;0.639
03.02.2019 12:00;0.18;0.58;0.696;0.357;0.59
03.02.2019 13:00;0.09;0.556;0.733;0.328;0.529
03.02.2019 14:00;0.045;0.461;0.698;0.21;0.353
03.02.2019 15:00;0.035;0.213;0.593;0.061;0.142
03.02.2019 16:00;0.003;0.06;0.43;0;0.007
03.02.2019 17:00;0;0.001;0.187;0;0
03.02.2019 18:00;0;0;0;0;0
03.02.2019 19:00;0;0;0;0;0
03.02.2019 20:00;0;0;0;0;0
03.02.2019 21:00;0;0;0;0;0
03.02.2019 22:00;0;0;0;0;0
03.02.2019 23:00;0;0;0;0;0
04.02.2019 00:00;0;0;0;0;0
04.02.2019 01:00;0;0;0;0;0
04.02.2019 02:00;0;0;0;0;0
04.02.2019 03:00;0;0;0;0;0
04.02.2019 04:00;0;0;0;0;0
04.02.2019 05:00;0;0;0;0;0
04.02.2019 06:00;0;0;0;0;0
04.02.2019 07:00;0.039;0.001;0;0;0
04.02.2019 08:00;0.226;0.037;0.078;0.003;0.002
04.02.2019 09:00;0.364;0.106;0.347;0.046;0.007
04.02.2019 10:00;0.436;0.174;0.501;0.059;0.008
04.02.2019 11:00;0.457;0.208;0.601;0.054;0.006
04.02.2019 12:00;0.391;0.239;0.574;0.042;0.009
04.02.2019 13:00;0.338;0.214;0.446;0.021;0.024
04.02.2019 14:00;0.264;0.195;0.335;0.011;0.031
04.02.2019 15:00;0.1;0.112;0.249;0.004;0.01
04.02.2019 16:00;0.009;0.032;0.235;0;0
04.02.2019 17:00;0;0;0.105;0;0
04.02.2019 18:00;0;0;0;0;0
04.02.2019 19:00;0;0;0;0;0
04.02.2019 20:00;0;0;0;0;0
04.02.2019 21:00;0;0;0;0;0
04.02.2019 22:00;0;0;0;0;0
04.02.2019 23:00;0;0;0;0;0
05.02.2019 00:00;0;0;0;0;0
05.02.2019 01:00;0;0;0;0;0
05.02.2019 02:00;0;0;0;0;0
05.02.2019 03:00;0;0;0;0;0
05.02.2019 04:00;0;0;0;0;0
05.02.2019 05:00;0;0;0;0;0
05.02.2019 06:00;0;0;0;0;0
05.02.2019 07:00;0.049;0.019;0;0;0
05.02.2019 08:00;0.279;0.189;0.076;0.003;0.015
05.02.2019 09:00;0.521;0.242;0.36;0.069;0.062
05.02.2019 10:00;0.632;0.398;0.543;0.154;0.086
05.02.2019 11:00;0.683;0.517;0.656;0.186;0.05
05.02.2019 12:00;0.674;0.48;0.713;0.153;0.044
05.02.2019 13:00;0.604;0.44;0.719;0.095;0.038
05.02.2019 14:00;0.468;0.194;0.674;0.052;0.04
05.02.2019 15:00;0.258;0.094;0.573;0.016;0.012
05.02.2019 16:00;0.036;0.031;0.41;0;0
05.02.2019 17:00;0;0;0.178;0;0
05.02.2019 18:00;0;0;0.001;0;0
05.02.2019 19:00;0;0;0;0;0
05.02.2019 20:00;0;0;0;0;0
05.02.2019 21:00;0;0;0;0;0
05.02.2019 22:00;0;0;0;0;0
05.02.2019 23:00;0;0;0;0;0
06.02.2019 00:00;0;0;0;0;0
06.02.2019 01:00;0;0;0;0;0
06.02.2019 02:00;0;0;0;0;0
06.02.2019 03:00;0;0;0;0;0
06.02.2019 04:00;0;0;0;0;0
06.02.2019 05:00;0;0;0;0;0
06.02.2019 06:00;0;0;0;0;0
06.02.2019 07:00;0.072;0.015;0;0;0
06.02.2019 08:00;0.281;0.109;0.032;0.003;0.027
06.02.2019 09:00;0.45;0.146;0.134;0.031;0.073
06.02.2019 10:00;0.583;0.126;0.31;0.046;0.116
06.02.2019 11:00;0.686;0.121;0.57;0.035;0.191
06.02.2019 12:00;0.694;0.134;0.716;0.031;0.232
06.02.2019 13:00;0.625;0.131;0.719;0.038;0.222
06.02.2019 14:00;0.492;0.098;0.672;0.029;0.141
06.02.2019 15:00;0.284;0.055;0.573;0.004;0.055
06.02.2019 16:00;0.045;0.016;0.409;0;0.001
06.02.2019 17:00;0;0;0.178;0;0
06.02.2019 18:00;0;0;0.001;0;0
06.02.2019 19:00;0;0;0;0;0
06.02.2019 20:00;0;0;0;0;0
06.02.2019 21:00;0;0;0;0;0
06.02.2019 22:00;0;0;0;0;0
06.02.2019 23:00;0;0;0;0;0
07.02.2019 00:00;0;0;0;0;0
07.02.2019 01:00;0;0;0;0;0
07.02.2019 02:00;0;0;0;0;0
07.02.2019 03:00;0;0;0;0;0
07.02.2019 04:00;0;0;0;0;0
07.02.2019 05:00;0;0;0;0;0
07.02.2019 06:00;0;0;0;0;0
07.02.2019 07:00;0.06;0.001;0;0;0.003
07.02.2019 08:00;0.274;0.031;0.085;0.002;0.103
07.02.2019 09:00;0.568;0.088;0.368;0.025;0.265
07.02.2019 10:00;0.672;0.127;0.557;0.053;0.39
07.02.2019 11:00;0.715;0.132;0.667;0.061;0.394
07.02.2019 12:00;0.699;0.119;0.727;0.049;0.345
07.02.2019 13:00;0.626;0.128;0.735;0.031;0.336
07.02.2019 14:00;0.491;0.14;0.69;0.013;0.301
07.02.2019 15:00;0.28;0.131;0.589;0.003;0.16
07.02.2019 16:00;0.042;0.065;0.426;0;0.014
07.02.2019 17:00;0;0.003;0.194;0;0
07.02.2019 18:00;0;0;0.002;0;0
07.02.2019 19:00;0;0;0;0;0
07.02.2019 20:00;0;0;0;0;0
07.02.2019 21:00;0;0;0;0;0
07.02.2019 22:00;0;0;0;0;0
07.02.2019 23:00;0;0;0;0;0
08.02.2019 00:00;0;0;0;0;0
08.02.2019 01:00;0;0;0;0;0
08.02.2019 02:00;0;0;0;0;0
08.02.2019 03:00;0;0;0;0;0
08.02.2019 04:00;0;0;0;0;0
08.02.2019 05:00;0;0;0;0;0
08.02.2019 06:00;0;0;0;0;0
08.02.2019 07:00;0.004;0.029;0;0;0
08.02.2019 08:00;0.044;0.206;0.099;0.011;0.002
08.02.2019 09:00;0.141;0.418;0.386;0.085;0.008
08.02.2019 10:00;0.366;0.562;0.571;0.303;0.023
08.02.2019 11:00;0.563;0.621;0.687;0.414;0.041
08.02.2019 12:00;0.629;0.634;0.743;0.419;0.056
08.02.2019 13:00;0.566;0.605;0.747;0.249;0.047
08.02.2019 14:00;0.44;0.506;0.701;0.105;0.023
08.02.2019 15:00;0.244;0.335;0.601;0.02;0.006
08.02.2019 16:00;0.037;0.16;0.437;0;0
08.02.2019 17:00;0;0.011;0.205;0;0
08.02.2019 18:00;0;0;0.003;0;0
08.02.2019 19:00;0;0;0;0;0
08.02.2019 20:00;0;0;0;0;0
08.02.2019 21:00;0;0;0;0;0
08.02.2019 22:00;0;0;0;0;0
08.02.2019 23:00;0;0;0;0;0
09.02.2019 00:00;0;0;0;0;0
09.02.2019 01:00;0;0;0;0;0
09.02.2019 02:00;0;0;0;0;0
09.02.2019 03:00;0;0;0;0;0
09.02.2019 04:00;0;0;0;0;0
09.02.2019 05:00;0;0;0;0;0
09.02.2019 06:00;0;0;0;0;0
09.02.2019 07:00;0.015;0.031;0;0;0.016
09.02.2019 08:00;0.125;0.214;0.049;0;0.204
09.02.2019 09:00;0.409;0.401;0.209;0.002;0.391
09.02.2019 10:00;0.599;0.564;0.426;0.007;0.416
09.02.2019 11:00;0.62;0.649;0.658;0.015;0.367
09.02.2019 12:00;0.522;0.64;0.722;0.022;0.335
09.02.2019 13:00;0.403;0.581;0.734;0.017;0.237
09.02.2019 14:00;0.361;0.454;0.687;0.01;0.116
09.02.2019 15:00;0.18;0.345;0.58;0.002;0.045
09.02.2019 16:00;0.017;0.142;0.403;0;0.003
09.02.2019 17:00;0;0.011;0.18;0;0
09.02.2019 18:00;0;0;0.002;0;0
09.02.2019 19:00;0;0;0;0;0
09.02.2019 20:00;0;0;0;0;0
09.02.2019 21:00;0;0;0;0;0
09.02.2019 22:00;0;0;0;0;0
09.02.2019 23:00;0;0;0;0;0
10.02.2019 00:00;0;0;0;0;0
10.02.2019 01:00;0;0;0;0;0
10.02.2019 02:00;0;0;0;0;0
10.02.2019 03:00;0;0;0;0;0
10.02.2019 04:00;0;0;0;0;0
10.02.2019 05:00;0;0;0;0;0
10.02.2019 06:00;0;0;0;0;0
10.02.2019 07:00;0.027;0.056;0;0;0
10.02.2019 08:00;0.117;0.327;0.003;0;0.027
10.02.2019 09:00;0.169;0.523;0.03;0.011;0.048
10.02.2019 10:00;0.222;0.653;0.083;0.032;0.073
10.02.2019 11:00;0.475;0.725;0.159;0.05;0.118
10.02.2019 12:00;0.584;0.741;0.308;0.059;0.171
10.02.2019 13:00;0.493;0.704;0.44;0.051;0.258
10.02.2019 14:00;0.33;0.615;0.442;0.033;0.17
10.02.2019 15:00;0.187;0.464;0.345;0.011;0.095
10.02.2019 16:00;0.017;0.246;0.206;0;0.015
10.02.2019 17:00;0;0.028;0.081;0;0
10.02.2019 18:00;0;0;0;0;0
10.02.2019 19:00;0;0;0;0;0
10.02.2019 20:00;0;0;0;0;0
10.02.2019 21:00;0;0;0;0;0
10.02.2019 22:00;0;0;0;0;0
10.02.2019 23:00;0;0;0;0;0
11.02.2019 00:00;0;0;0;0;0
11.02.2019 01:00;0;0;0;0;0
11.02.2019 02:00;0;0;0;0;0
11.02.2019 03:00;0;0;0;0;0
11.02.2019 04:00;0;0;0;0;0
11.02.2019 05:00;0;0;0;0;0
11.02.2019 06:00;0;0;0;0;0
11.02.2019 07:00;0.012;0.069;0;0;0.005
11.02.2019 08:00;0.141;0.346;0.105;0.086;0.098
11.02.2019 09:00;0.329;0.535;0.383;0.267;0.392
11.02.2019 10:00;0.471;0.662;0.563;0.413;0.572
11.02.2019 11:00;0.339;0.732;0.673;0.496;0.622
11.02.2019 12:00;0.203;0.747;0.723;0.511;0.616
11.02.2019 13:00;0.177;0.708;0.732;0.46;0.542
11.02.2019 14:00;0.188;0.618;0.702;0.322;0.427
11.02.2019 15:00;0.125;0.468;0.606;0.125;0.244
11.02.2019 16:00;0.028;0.253;0.445;0.006;0.039
11.02.2019 17:00;0;0.033;0.217;0;0
11.02.2019 18:00;0;0;0.007;0;0
11.02.2019 19:00;0;0;0;0;0
11.02.2019 20:00;0;0;0;0;0
11.02.2019 21:00;0;0;0;0;0
11.02.2019 22:00;0;0;0;0;0
11.02.2019 23:00;0;0;0;0;0
12.02.2019 00:00;0;0;0;0;0
12.02.2019 01:00;0;0;0;0;0
12.02.2019 02:00;0;0;0;0;0
12.02.2019 03:00;0;0;0;0;0
12.02.2019 04:00;0;0;0;0;0
12.02.2019 05:00;0;0;0;0;0
12.02.2019 06:00;0;0;0;0;0
12.02.2019 07:00;0.026;0.037;0;0;0.003
12.02.2019 08:00;0.096;0.248;0.11;0.036;0.022
12.02.2019 09:00;0.188;0.432;0.398;0.068;0.049
12.02.2019 10:00;0.254;0.548;0.582;0.107;0.074
12.02.2019 11:00;0.284;0.59;0.697;0.155;0.182
12.02.2019 12:00;0.293;0.569;0.754;0.162;0.317
12.02.2019 13:00;0.277;0.469;0.758;0.104;0.401
12.02.2019 14:00;0.21;0.318;0.711;0.046;0.333
12.02.2019 15:00;0.125;0.182;0.609;0.015;0.138
12.02.2019 16:00;0.023;0.062;0.446;0;0.012
12.02.2019 17:00;0;0.003;0.216;0;0
12.02.2019 18:00;0;0;0.008;0;0
12.02.2019 19:00;0;0;0;0;0
12.02.2019 20:00;0;0;0;0;0
12.02.2019 21:00;0;0;0;0;0
12.02.2019 22:00;0;0;0;0;0
12.02.2019 23:00;0;0;0;0;0
13.02.2019 00:00;0;0;0;0;0
13.02.2019 01:00;0;0;0;0;0
13.02.2019 02:00;0;0;0;0;0
13.02.2019 03:00;0;0;0;0;0
13.02.2019 04:00;0;0;0;0;0
13.02.2019 05:00;0;0;0;0;0
13.02.2019 06:00;0;0;0;0;0
13.02.2019 07:00;0.043;0;0;0;0.002
13.02.2019 08:00;0.175;0.016;0.11;0.109;0.036
13.02.2019 09:00;0.312;0.116;0.357;0.298;0.151
13.02.2019 10:00;0.392;0.258;0.57;0.453;0.407
13.02.2019 11:00;0.468;0.266;0.685;0.521;0.511
13.02.2019 12:00;0.516;0.247;0.741;0.48;0.526
13.02.2019 13:00;0.505;0.16;0.747;0.315;0.483
13.02.2019 14:00;0.36;0.118;0.702;0.114;0.371
13.02.2019 15:00;0.197;0.095;0.603;0.019;0.19
13.02.2019 16:00;0.04;0.035;0.444;0;0.03
13.02.2019 17:00;0;0.001;0.219;0;0
13.02.2019 18:00;0;0;0.01;0;0
13.02.2019 19:00;0;0;0;0;0
13.02.2019 20:00;0;0;0;0;0
13.02.2019 21:00;0;0;0;0;0
13.02.2019 22:00;0;0;0;0;0
13.02.2019 23:00;0;0;0;0;0
14.02.2019 00:00;0;0;0;0;0
14.02.2019 01:00;0;0;0;0;0
14.02.2019 02:00;0;0;0;0;0
14.02.2019 03:00;0;0;0;0;0
14.02.2019 04:00;0;0;0;0;0
14.02.2019 05:00;0;0;0;0;0
14.02.2019 06:00;0;0;0;0;0
14.02.2019 07:00;0.017;0.013;0;0;0.013
14.02.2019 08:00;0.07;0.144;0.064;0.02;0.096
14.02.2019 09:00;0.15;0.293;0.293;0.071;0.269
14.02.2019 10:00;0.241;0.413;0.584;0.1;0.58
14.02.2019 11:00;0.327;0.56;0.713;0.108;0.64
14.02.2019 12:00;0.389;0.678;0.769;0.101;0.632
14.02.2019 13:00;0.404;0.676;0.771;0.072;0.569
14.02.2019 14:00;0.287;0.6;0.722;0.042;0.45
14.02.2019 15:00;0.175;0.462;0.62;0.015;0.266
14.02.2019 16:00;0.039;0.254;0.459;0;0.057
14.02.2019 17:00;0;0.037;0.232;0;0
14.02.2019 18:00;0;0;0.013;0;0
14.02.2019 19:00;0;0;0;0;0
14.02.2019 20:00;0;0;0;0;0
14.02.2019 21:00;0;0;0;0;0
14.02.2019 22:00;0;0;0;0;0
14.02.2019 23:00;0;0;0;0;0
15.02.2019 00:00;0;0;0;0;0
15.02.2019 01:00;0;0;0;0;0
15.02.2019 02:00;0;0;0;0;0
15.02.2019 03:00;0;0;0;0;0
15.02.2019 04:00;0;0;0;0;0
15.02.2019 05:00;0;0;0;0;0
15.02.2019 06:00;0;0;0;0;0
15.02.2019 07:00;0.094;0.022;0;0;0.005
15.02.2019 08:00;0.302;0.124;0.018;0.005;0.045
15.02.2019 09:00;0.505;0.173;0.105;0.023;0.113
15.02.2019 10:00;0.625;0.221;0.277;0.046;0.465
15.02.2019 11:00;0.67;0.254;0.544;0.057;0.644
15.02.2019 12:00;0.657;0.268;0.756;0.054;0.633
15.02.2019 13:00;0.596;0.245;0.761;0.054;0.569
15.02.2019 14:00;0.467;0.182;0.713;0.049;0.447
15.02.2019 15:00;0.272;0.115;0.612;0.028;0.261
15.02.2019 16:00;0.057;0.054;0.451;0.002;0.056
15.02.2019 17:00;0;0.005;0.226;0;0
15.02.2019 18:00;0;0;0.013;0;0
15.02.2019 19:00;0;0;0;0;0
15.02.2019 20:00;0;0;0;0;0
15.02.2019 21:00;0;0;0;0;0
15.02.2019 22:00;0;0;0;0;0
15.02.2019 23:00;0;0;0;0;0
16.02.2019 00:00;0;0;0;0;0
16.02.2019 01:00;0;0;0;0;0
16.02.2019 02:00;0;0;0;0;0
16.02.2019 03:00;0;0;0;0;0
16.02.2019 04:00;0;0;0;0;0
16.02.2019 05:00;0;0;0;0;0
16.02.2019 06:00;0;0;0;0;0
16.02.2019 07:00;0.051;0.009;0;0;0.002
16.02.2019 08:00;0.183;0.075;0.138;0.006;0.028
16.02.2019 09:00;0.362;0.267;0.392;0.019;0.07
16.02.2019 10:00;0.507;0.45;0.574;0.033;0.127
16.02.2019 11:00;0.577;0.577;0.689;0.092;0.18
16.02.2019 12:00;0.583;0.613;0.747;0.098;0.213
16.02.2019 13:00;0.525;0.55;0.756;0.112;0.207
16.02.2019 14:00;0.387;0.482;0.713;0.103;0.17
16.02.2019 15:00;0.204;0.264;0.617;0.058;0.065
16.02.2019 16:00;0.039;0.127;0.46;0.004;0.007
16.02.2019 17:00;0;0.012;0.239;0;0
16.02.2019 18:00;0;0;0.018;0;0
16.02.2019 19:00;0;0;0;0;0
16.02.2019 20:00;0;0;0;0;0
16.02.2019 21:00;0;0;0;0;0
16.02.2019 22:00;0;0;0;0;0
16.02.2019 23:00;0;0;0;0;0
17.02.2019 00:00;0;0;0;0;0
17.02.2019 01:00;0;0;0;0;0
17.02.2019 02:00;0;0;0;0;0
17.02.2019 03:00;0;0;0;0;0
